dayIso	month	symbol	type	stockAttempted	quoteAttempted	tradeAttempted	enrichAttempted	expectedPaddedSlots	expectedCoreSlots	stockSlots	quoteSlots	tradeSlots	enrichSlots	stockMissingSlots	quoteMissingSlots	tradeMissingSlots	enrichVsTradeMissingSlots
2025-12-09	2025-12	MPC	open	true	true	true	true	406	390	380	406	115	115	26	0	275	0
2025-12-09	2025-12	MRK	open	true	true	true	true	406	390	390	406	389	389	16	0	1	0
2025-12-09	2025-12	MS	open	true	true	true	true	406	390	390	406	371	371	16	0	19	0
2025-12-09	2025-12	NOC	open	true	true	true	true	406	390	350	406	106	106	56	0	284	0
2025-12-09	2025-12	NOW	open	true	true	true	true	406	390	390	406	304	304	16	0	86	0
2025-12-09	2025-12	ORCL	open	true	true	true	true	406	390	390	406	388	388	16	0	2	0
2025-12-09	2025-12	OXY	open	true	true	true	true	406	390	390	406	377	377	16	0	13	0
2025-12-09	2025-12	PEP	open	true	true	true	true	406	390	390	406	378	378	16	0	12	0
2025-12-09	2025-12	PG	open	true	true	true	true	406	390	390	406	388	388	16	0	2	0
2025-12-09	2025-12	PM	open	true	true	true	true	406	390	390	406	323	323	16	0	67	0
2025-12-09	2025-12	PNC	open	true	true	true	true	406	390	390	406	263	263	16	0	127	0
2025-12-09	2025-12	PSX	open	true	true	true	true	406	390	390	406	194	194	16	0	196	0
2025-12-09	2025-12	QCOM	open	true	true	true	true	406	390	390	406	389	389	16	0	1	0
2025-12-09	2025-12	RBLX	open	true	true	true	true	406	390	390	406	371	371	16	0	19	0
2025-12-09	2025-12	RF	open	true	true	true	true	406	390	290	406	74	74	116	0	316	0
2025-12-09	2025-12	RTX	open	true	true	true	true	406	390	390	406	327	327	16	0	63	0
2025-12-09	2025-12	SBUX	open	true	true	true	true	406	390	390	406	389	389	16	0	1	0
2025-12-09	2025-12	SCHW	open	true	true	true	true	406	390	390	406	344	344	16	0	46	0
2025-12-09	2025-12	SHOP	open	true	true	true	true	406	390	390	406	384	384	16	0	6	0
2025-12-09	2025-12	SLB	open	true	true	true	true	406	390	390	406	362	362	16	0	28	0
2025-12-09	2025-12	SPGI	open	true	true	true	true	406	390	340	406	98	98	66	0	292	0
2025-12-09	2025-12	TFC	open	true	true	true	true	406	390	390	406	204	204	16	0	186	0
2025-12-09	2025-12	TGT	open	true	true	true	true	406	390	390	406	388	388	16	0	2	0
2025-12-09	2025-12	UPST	open	true	true	true	true	406	390	390	406	384	384	16	0	6	0
2025-12-09	2025-12	USB	open	true	true	true	true	406	390	390	406	282	282	16	0	108	0
2025-12-09	2025-12	V	open	true	true	true	true	406	390	390	406	384	384	16	0	6	0
2025-12-09	2025-12	VLO	open	true	true	true	true	406	390	390	406	297	297	16	0	93	0
2025-12-09	2025-12	WFC	open	true	true	true	true	406	390	390	406	384	384	16	0	6	0
2025-12-10	2025-12	ABBV	open	true	true	true	true	406	390	390	406	363	363	16	0	27	0
2025-12-10	2025-12	ABNB	open	true	true	true	true	406	390	390	406	344	344	16	0	46	0
2025-12-10	2025-12	AFRM	open	true	true	true	true	406	390	390	406	375	375	16	0	15	0
2025-12-10	2025-12	ALLY	open	true	true	true	true	406	390	390	406	327	327	16	0	63	0
2025-12-10	2025-12	AMGN	open	true	true	true	true	406	390	390	406	331	331	16	0	59	0
2025-12-10	2025-12	AXP	open	true	true	true	true	406	390	390	406	377	377	16	0	13	0
2025-12-10	2025-12	BLK	open	true	true	true	true	406	390	380	406	206	206	26	0	184	0
2025-12-10	2025-12	BMY	open	true	true	true	true	406	390	390	406	362	362	16	0	28	0
2025-12-10	2025-12	C	open	true	true	true	true	406	390	390	406	387	387	16	0	3	0
2025-12-10	2025-12	CAT	open	true	true	true	true	406	390	390	406	382	382	16	0	8	0
2025-12-10	2025-12	CL	open	true	true	true	true	406	390	390	406	213	213	16	0	177	0
2025-12-10	2025-12	CME	open	true	true	true	true	406	390	370	406	128	128	36	0	262	0
2025-12-10	2025-12	CMG	open	true	true	true	true	406	390	390	406	389	389	16	0	1	0
2025-12-10	2025-12	COP	open	true	true	true	true	406	390	390	406	367	367	16	0	23	0
2025-12-10	2025-12	CRM	open	true	true	true	true	406	390	390	406	389	389	16	0	1	0
2025-12-10	2025-12	CSCO	open	true	true	true	true	406	390	390	406	388	388	16	0	2	0
2025-12-10	2025-12	CVS	open	true	true	true	true	406	390	390	406	362	362	16	0	28	0
2025-12-10	2025-12	DE	open	true	true	true	true	406	390	390	406	297	297	16	0	93	0
2025-12-10	2025-12	DIS	open	true	true	true	true	406	390	390	406	389	389	16	0	1	0
2025-12-10	2025-12	EOG	open	true	true	true	true	406	390	390	406	240	240	16	0	150	0
2025-12-10	2025-12	ETN	open	true	true	true	true	406	390	390	406	306	306	16	0	84	0
2025-12-10	2025-12	GE	open	true	true	true	true	406	390	390	406	363	363	16	0	27	0
2025-12-10	2025-12	GILD	open	true	true	true	true	406	390	390	406	276	276	16	0	114	0
2025-12-10	2025-12	GIS	open	true	true	true	true	406	390	390	406	249	249	16	0	141	0
2025-12-10	2025-12	HAL	open	true	true	true	true	406	390	390	406	339	339	16	0	51	0
2025-12-10	2025-12	HD	open	true	true	true	true	406	390	390	406	381	381	16	0	9	0
2025-12-10	2025-12	HON	open	true	true	true	true	406	390	390	406	237	237	16	0	153	0
2025-12-10	2025-12	ICE	open	true	true	true	true	406	390	350	406	109	109	56	0	281	0
2025-12-10	2025-12	KEY	open	true	true	true	true	406	390	390	406	282	282	16	0	108	0
2025-12-10	2025-12	KHC	open	true	true	true	true	406	390	390	406	313	313	16	0	77	0
2025-12-10	2025-12	KO	open	true	true	true	true	406	390	390	406	385	385	16	0	5	0
2025-12-10	2025-12	LMT	open	true	true	true	true	406	390	390	406	333	333	16	0	57	0
2025-12-10	2025-12	LOW	open	true	true	true	true	406	390	390	406	263	263	16	0	127	0
2025-12-10	2025-12	MA	open	true	true	true	true	406	390	390	406	376	376	16	0	14	0
2025-12-10	2025-12	MCD	open	true	true	true	true	406	390	390	406	347	347	16	0	43	0
2025-12-10	2025-12	MMM	open	true	true	true	true	406	390	390	406	284	284	16	0	106	0
2025-12-10	2025-12	MO	open	true	true	true	true	406	390	390	406	336	336	16	0	54	0
2025-12-10	2025-12	MPC	open	true	true	true	true	406	390	360	406	126	126	46	0	264	0
2025-12-10	2025-12	MRK	open	true	true	true	true	406	390	390	406	381	381	16	0	9	0
2025-12-10	2025-12	MS	open	true	true	true	true	406	390	390	406	356	356	16	0	34	0
2025-12-10	2025-12	NOC	open	true	true	true	true	406	390	360	406	116	116	46	0	274	0
2025-12-10	2025-12	NOW	open	true	true	true	true	406	390	390	406	288	288	16	0	102	0
2025-12-10	2025-12	ORCL	open	true	true	true	true	406	390	390	406	388	388	16	0	2	0
2025-12-10	2025-12	OXY	open	true	true	true	true	406	390	390	406	372	372	16	0	18	0
2025-12-10	2025-12	PEP	open	true	true	true	true	406	390	390	406	389	389	16	0	1	0
2025-12-10	2025-12	PFE	open	true	true	true	true	406	390	390	406	389	389	16	0	1	0
2025-12-10	2025-12	PG	open	true	true	true	true	406	390	390	406	385	385	16	0	5	0
2025-12-10	2025-12	PM	open	true	true	true	true	406	390	390	406	285	285	16	0	105	0
2025-12-10	2025-12	PNC	open	true	true	true	true	406	390	390	406	294	294	16	0	96	0
2025-12-10	2025-12	PSX	open	true	true	true	true	406	390	390	406	235	235	16	0	155	0
2025-12-10	2025-12	RBLX	open	true	true	true	true	406	390	390	406	373	373	16	0	17	0
2025-12-10	2025-12	RF	open	true	true	true	true	406	390	360	406	104	104	46	0	286	0
2025-12-10	2025-12	RTX	open	true	true	true	true	406	390	390	406	333	333	16	0	57	0
2025-12-10	2025-12	SBUX	open	true	true	true	true	406	390	390	406	384	384	16	0	6	0
2025-12-10	2025-12	SCHW	open	true	true	true	true	406	390	390	406	318	318	16	0	72	0
2025-12-10	2025-12	SLB	open	true	true	true	true	406	390	390	406	388	388	16	0	2	0
2025-12-10	2025-12	SPGI	open	true	true	true	true	406	390	370	406	111	111	36	0	279	0
2025-12-10	2025-12	TFC	open	true	true	true	true	406	390	380	406	213	213	26	0	177	0
2025-12-10	2025-12	UPST	open	true	true	true	true	406	390	390	406	380	380	16	0	10	0
2025-12-10	2025-12	USB	open	true	true	true	true	406	390	390	406	334	334	16	0	56	0
2025-12-10	2025-12	V	open	true	true	true	true	406	390	390	406	384	384	16	0	6	0
2025-12-10	2025-12	VLO	open	true	true	true	true	406	390	390	406	294	294	16	0	96	0
2025-12-10	2025-12	WFC	open	true	true	true	true	406	390	390	406	377	377	16	0	13	0
2025-12-11	2025-12	ABBV	open	true	true	true	true	406	390	390	406	354	354	16	0	36	0
2025-12-11	2025-12	ABNB	open	true	true	true	true	406	390	390	406	342	342	16	0	48	0
2025-12-11	2025-12	AFRM	open	true	true	true	true	406	390	390	406	383	383	16	0	7	0
2025-12-11	2025-12	ALLY	open	true	true	true	true	406	390	390	406	269	269	16	0	121	0
2025-12-11	2025-12	AMGN	open	true	true	true	true	406	390	390	406	315	315	16	0	75	0
2025-12-11	2025-12	AXP	open	true	true	true	true	406	390	390	406	385	385	16	0	5	0
2025-12-11	2025-12	BLK	open	true	true	true	true	406	390	390	406	274	274	16	0	116	0
2025-12-11	2025-12	BMY	open	true	true	true	true	406	390	390	406	343	343	16	0	47	0
2025-12-11	2025-12	C	open	true	true	true	true	406	390	390	406	389	389	16	0	1	0
2025-12-11	2025-12	CL	open	true	true	true	true	406	390	390	406	247	247	16	0	143	0
2025-12-11	2025-12	CME	open	true	true	true	true	406	390	380	406	181	181	26	0	209	0
2025-12-11	2025-12	COP	open	true	true	true	true	406	390	390	406	345	345	16	0	45	0
2025-12-11	2025-12	CRM	open	true	true	true	true	406	390	390	406	389	389	16	0	1	0
2025-12-11	2025-12	CSCO	open	true	true	true	true	406	390	390	406	388	388	16	0	2	0
2025-12-11	2025-12	CVS	open	true	true	true	true	406	390	390	406	379	379	16	0	11	0
2025-12-11	2025-12	CVX	open	true	true	true	true	406	390	390	406	387	387	16	0	3	0
2025-12-11	2025-12	DE	open	true	true	true	true	406	390	390	406	334	334	16	0	56	0
2025-12-11	2025-12	EOG	open	true	true	true	true	406	390	390	406	242	242	16	0	148	0
2025-12-11	2025-12	ETN	open	true	true	true	true	406	390	390	406	245	245	16	0	145	0
2025-12-11	2025-12	GE	open	true	true	true	true	406	390	390	406	371	371	16	0	19	0
2025-12-11	2025-12	GILD	open	true	true	true	true	406	390	390	406	327	327	16	0	63	0
2025-12-11	2025-12	GIS	open	true	true	true	true	406	390	390	406	292	292	16	0	98	0
2025-12-11	2025-12	HAL	open	true	true	true	true	406	390	390	406	338	338	16	0	52	0
2025-12-11	2025-12	HD	open	true	true	true	true	406	390	390	406	388	388	16	0	2	0
2025-12-11	2025-12	HON	open	true	true	true	true	406	390	390	406	247	247	16	0	143	0
2025-12-11	2025-12	ICE	open	true	true	true	true	406	390	380	406	115	115	26	0	275	0
2025-12-11	2025-12	JNJ	open	true	true	true	true	406	390	390	406	386	386	16	0	4	0
2025-12-11	2025-12	KEY	open	true	true	true	true	406	390	390	406	251	251	16	0	139	0
2025-12-11	2025-12	KHC	open	true	true	true	true	406	390	390	406	308	308	16	0	82	0
2025-12-11	2025-12	LLY	open	true	true	true	true	406	390	390	406	388	388	16	0	2	0
2025-12-11	2025-12	LMT	open	true	true	true	true	406	390	390	406	367	367	16	0	23	0
2025-12-11	2025-12	LOW	open	true	true	true	true	406	390	390	406	309	309	16	0	81	0
2025-12-11	2025-12	MA	open	true	true	true	true	406	390	390	406	388	388	16	0	2	0
2025-12-11	2025-12	MCD	open	true	true	true	true	406	390	390	406	381	381	16	0	9	0
2025-12-11	2025-12	MMM	open	true	true	true	true	406	390	390	406	332	332	16	0	58	0
2025-12-11	2025-12	MO	open	true	true	true	true	406	390	390	406	369	369	16	0	21	0
2025-12-11	2025-12	MPC	open	true	true	true	true	406	390	390	406	143	143	16	0	247	0
2025-12-11	2025-12	MRK	open	true	true	true	true	406	390	390	406	387	387	16	0	3	0
2025-12-11	2025-12	MS	open	true	true	true	true	406	390	390	406	371	371	16	0	19	0
2025-12-11	2025-12	NOC	open	true	true	true	true	406	390	360	406	121	121	46	0	269	0
2025-12-11	2025-12	NOW	open	true	true	true	true	406	390	390	406	351	351	16	0	39	0
2025-12-11	2025-12	OXY	open	true	true	true	true	406	390	390	406	386	386	16	0	4	0
2025-12-11	2025-12	PEP	open	true	true	true	true	406	390	390	406	384	384	16	0	6	0
2025-12-11	2025-12	PG	open	true	true	true	true	406	390	390	406	384	384	16	0	6	0
2025-12-11	2025-12	PM	open	true	true	true	true	406	390	390	406	305	305	16	0	85	0
2025-12-11	2025-12	PNC	open	true	true	true	true	406	390	390	406	314	314	16	0	76	0
2025-12-11	2025-12	PSX	open	true	true	true	true	406	390	390	406	235	235	16	0	155	0
2025-12-11	2025-12	QCOM	open	true	true	true	true	406	390	390	406	388	388	16	0	2	0
2025-12-11	2025-12	RBLX	open	true	true	true	true	406	390	390	406	367	367	16	0	23	0
2025-12-11	2025-12	RF	open	true	true	true	true	406	390	390	406	177	177	16	0	213	0
2025-12-11	2025-12	RTX	open	true	true	true	true	406	390	390	406	367	367	16	0	23	0
2025-12-11	2025-12	SBUX	open	true	true	true	true	406	390	390	406	384	384	16	0	6	0
2025-12-11	2025-12	SCHW	open	true	true	true	true	406	390	390	406	341	341	16	0	49	0
2025-12-11	2025-12	SHOP	open	true	true	true	true	406	390	390	406	386	386	16	0	4	0
2025-12-11	2025-12	SLB	open	true	true	true	true	406	390	390	406	384	384	16	0	6	0
2025-12-11	2025-12	SPGI	open	true	true	true	true	406	390	380	406	132	132	26	0	258	0
2025-12-11	2025-12	TFC	open	true	true	true	true	406	390	390	406	247	247	16	0	143	0
2025-12-11	2025-12	UPST	open	true	true	true	true	406	390	390	406	383	383	16	0	7	0
2025-12-11	2025-12	USB	open	true	true	true	true	406	390	390	406	303	303	16	0	87	0
2025-12-11	2025-12	VLO	open	true	true	true	true	406	390	390	406	313	313	16	0	77	0
2025-12-11	2025-12	WFC	open	true	true	true	true	406	390	390	406	389	389	16	0	1	0
2025-12-12	2025-12	ABBV	open	true	true	true	true	406	390	390	406	367	367	16	0	23	0
2025-12-12	2025-12	ABNB	open	true	true	true	true	406	390	390	406	372	372	16	0	18	0
2025-12-12	2025-12	AFRM	open	true	true	true	true	406	390	390	406	385	385	16	0	5	0
2025-12-12	2025-12	ALLY	open	true	true	true	true	406	390	390	406	205	205	16	0	185	0
2025-12-12	2025-12	AMGN	open	true	true	true	true	406	390	390	406	311	311	16	0	79	0
2025-12-12	2025-12	AXP	open	true	true	true	true	406	390	390	406	372	372	16	0	18	0
2025-12-12	2025-12	BLK	open	true	true	true	true	406	390	390	406	235	235	16	0	155	0
2025-12-12	2025-12	BMY	open	true	true	true	true	406	390	390	406	383	383	16	0	7	0
2025-12-12	2025-12	C	open	true	true	true	true	406	390	390	406	386	386	16	0	4	0
2025-12-12	2025-12	CAT	open	true	true	true	true	406	390	390	406	389	389	16	0	1	0
2025-12-12	2025-12	CL	open	true	true	true	true	406	390	390	406	275	275	16	0	115	0
2025-12-12	2025-12	CME	open	true	true	true	true	406	390	390	406	201	201	16	0	189	0
2025-12-12	2025-12	CMG	open	true	true	true	true	406	390	390	406	388	388	16	0	2	0
2025-12-12	2025-12	COP	open	true	true	true	true	406	390	390	406	352	352	16	0	38	0
2025-12-12	2025-12	CSCO	open	true	true	true	true	406	390	390	406	389	389	16	0	1	0
2025-12-12	2025-12	CVS	open	true	true	true	true	406	390	390	406	371	371	16	0	19	0
2025-12-12	2025-12	CVX	open	true	true	true	true	406	390	390	406	388	388	16	0	2	0
2025-12-12	2025-12	DE	open	true	true	true	true	406	390	390	406	342	342	16	0	48	0
2025-12-12	2025-12	EOG	open	true	true	true	true	406	390	390	406	289	289	16	0	101	0
2025-12-12	2025-12	ETN	open	true	true	true	true	406	390	390	406	330	330	16	0	60	0
2025-12-12	2025-12	GE	open	true	true	true	true	406	390	390	406	386	386	16	0	4	0
2025-12-12	2025-12	GILD	open	true	true	true	true	406	390	390	406	348	348	16	0	42	0
2025-12-12	2025-12	GIS	open	true	true	true	true	406	390	390	406	296	296	16	0	94	0
2025-12-12	2025-12	HAL	open	true	true	true	true	406	390	390	406	338	338	16	0	52	0
2025-12-12	2025-12	HD	open	true	true	true	true	406	390	390	406	389	389	16	0	1	0
2025-12-12	2025-12	HON	open	true	true	true	true	406	390	390	406	252	252	16	0	138	0
2025-12-12	2025-12	ICE	open	true	true	true	true	406	390	350	406	104	104	56	0	286	0
2025-12-12	2025-12	JNJ	open	true	true	true	true	406	390	390	406	385	385	16	0	5	0
2025-12-12	2025-12	KEY	open	true	true	true	true	406	390	390	406	230	230	16	0	160	0
2025-12-12	2025-12	KHC	open	true	true	true	true	406	390	390	406	328	328	16	0	62	0
2025-12-12	2025-12	LMT	open	true	true	true	true	406	390	390	406	367	367	16	0	23	0
2025-12-12	2025-12	LOW	open	true	true	true	true	406	390	390	406	276	276	16	0	114	0
2025-12-12	2025-12	MA	open	true	true	true	true	406	390	390	406	386	386	16	0	4	0
2025-12-12	2025-12	MCD	open	true	true	true	true	406	390	390	406	388	388	16	0	2	0
2025-12-12	2025-12	MMM	open	true	true	true	true	406	390	390	406	273	273	16	0	117	0
2025-12-12	2025-12	MO	open	true	true	true	true	406	390	390	406	360	360	16	0	30	0
2025-12-12	2025-12	MPC	open	true	true	true	true	406	390	370	406	145	145	36	0	245	0
2025-12-12	2025-12	MRK	open	true	true	true	true	406	390	390	406	387	387	16	0	3	0
2025-12-12	2025-12	MS	open	true	true	true	true	406	390	390	406	371	371	16	0	19	0
2025-12-12	2025-12	NOC	open	true	true	true	true	406	390	380	406	125	125	26	0	265	0
2025-12-12	2025-12	NOW	open	true	true	true	true	406	390	390	406	353	353	16	0	37	0
2025-12-12	2025-12	ORCL	open	true	true	true	true	406	390	390	406	389	389	16	0	1	0
2025-12-12	2025-12	OXY	open	true	true	true	true	406	390	390	406	382	382	16	0	8	0
2025-12-12	2025-12	PEP	open	true	true	true	true	406	390	390	406	389	389	16	0	1	0
2025-12-12	2025-12	PG	open	true	true	true	true	406	390	390	406	388	388	16	0	2	0
2025-12-12	2025-12	PM	open	true	true	true	true	406	390	390	406	329	329	16	0	61	0
2025-12-12	2025-12	PNC	open	true	true	true	true	406	390	390	406	237	237	16	0	153	0
2025-12-12	2025-12	PSX	open	true	true	true	true	406	390	380	406	219	219	26	0	171	0
2025-12-12	2025-12	RBLX	open	true	true	true	true	406	390	390	406	388	388	16	0	2	0
2025-12-12	2025-12	RF	open	true	true	true	true	406	390	340	406	90	90	66	0	300	0
2025-12-12	2025-12	RTX	open	true	true	true	true	406	390	390	406	345	345	16	0	45	0
2025-12-12	2025-12	SBUX	open	true	true	true	true	406	390	390	406	388	388	16	0	2	0
2025-12-12	2025-12	SCHW	open	true	true	true	true	406	390	390	406	366	366	16	0	24	0
2025-12-12	2025-12	SHOP	open	true	true	true	true	406	390	390	406	388	388	16	0	2	0
2025-12-12	2025-12	SLB	open	true	true	true	true	406	390	390	406	385	385	16	0	5	0
2025-12-12	2025-12	SNOW	open	true	true	true	true	406	390	390	406	389	389	16	0	1	0
2025-12-12	2025-12	SPGI	open	true	true	true	true	406	390	370	406	141	141	36	0	249	0
2025-12-12	2025-12	TFC	open	true	true	true	true	406	390	390	406	203	203	16	0	187	0
2025-12-12	2025-12	UPST	open	true	true	true	true	406	390	390	406	389	389	16	0	1	0
2025-12-12	2025-12	USB	open	true	true	true	true	406	390	390	406	300	300	16	0	90	0
2025-12-12	2025-12	VLO	open	true	true	true	true	406	390	390	406	317	317	16	0	73	0
2025-12-12	2025-12	WFC	open	true	true	true	true	406	390	390	406	386	386	16	0	4	0
2025-12-12	2025-12	XOM	open	true	true	true	true	406	390	390	406	387	387	16	0	3	0
2025-12-15	2025-12	ABBV	open	true	true	true	true	406	390	390	406	379	379	16	0	11	0
2025-12-15	2025-12	ABNB	open	true	true	true	true	406	390	390	406	377	377	16	0	13	0
2025-12-15	2025-12	ADBE	open	true	true	true	true	406	390	390	406	389	389	16	0	1	0
2025-12-15	2025-12	AFRM	open	true	true	true	true	406	390	390	406	376	376	16	0	14	0
2025-12-15	2025-12	ALLY	open	true	true	true	true	406	390	390	406	161	161	16	0	229	0
2025-12-15	2025-12	AMGN	open	true	true	true	true	406	390	390	406	354	354	16	0	36	0
2025-12-15	2025-12	AXP	open	true	true	true	true	406	390	390	406	367	367	16	0	23	0
2025-12-15	2025-12	BLK	open	true	true	true	true	406	390	390	406	232	232	16	0	158	0
2025-12-15	2025-12	CAT	open	true	true	true	true	406	390	390	406	389	389	16	0	1	0
2025-12-15	2025-12	CL	open	true	true	true	true	406	390	390	406	279	279	16	0	111	0
2025-12-15	2025-12	CME	open	true	true	true	true	406	390	380	406	155	155	26	0	235	0
2025-12-15	2025-12	COP	open	true	true	true	true	406	390	390	406	339	339	16	0	51	0
2025-12-15	2025-12	CSCO	open	true	true	true	true	406	390	390	406	389	389	16	0	1	0
2025-12-15	2025-12	CVS	open	true	true	true	true	406	390	390	406	334	334	16	0	56	0
2025-12-15	2025-12	CVX	open	true	true	true	true	406	390	390	406	386	386	16	0	4	0
2025-12-15	2025-12	DE	open	true	true	true	true	406	390	390	406	290	290	16	0	100	0
2025-12-15	2025-12	DIS	open	true	true	true	true	406	390	390	406	386	386	16	0	4	0
2025-12-15	2025-12	EOG	open	true	true	true	true	406	390	390	406	277	277	16	0	113	0
2025-12-15	2025-12	ETN	open	true	true	true	true	406	390	390	406	266	266	16	0	124	0
2025-12-15	2025-12	GE	open	true	true	true	true	406	390	390	406	387	387	16	0	3	0
2025-12-15	2025-12	GILD	open	true	true	true	true	406	390	390	406	323	323	16	0	67	0
2025-12-15	2025-12	GIS	open	true	true	true	true	406	390	390	406	306	306	16	0	84	0
2025-12-15	2025-12	GS	open	true	true	true	true	406	390	390	406	389	389	16	0	1	0
2025-12-15	2025-12	HAL	open	true	true	true	true	406	390	390	406	319	319	16	0	71	0
2025-12-15	2025-12	HD	open	true	true	true	true	406	390	390	406	377	377	16	0	13	0
2025-12-15	2025-12	HON	open	true	true	true	true	406	390	390	406	305	305	16	0	85	0
2025-12-15	2025-12	ICE	open	true	true	true	true	406	390	360	406	90	90	46	0	300	0
2025-12-15	2025-12	JNJ	open	true	true	true	true	406	390	390	406	388	388	16	0	2	0
2025-12-15	2025-12	KEY	open	true	true	true	true	406	390	390	406	249	249	16	0	141	0
2025-12-15	2025-12	KHC	open	true	true	true	true	406	390	390	406	322	322	16	0	68	0
2025-12-15	2025-12	KO	open	true	true	true	true	406	390	390	406	388	388	16	0	2	0
2025-12-15	2025-12	LMT	open	true	true	true	true	406	390	390	406	340	340	16	0	50	0
2025-12-15	2025-12	LOW	open	true	true	true	true	406	390	390	406	284	284	16	0	106	0
2025-12-15	2025-12	MA	open	true	true	true	true	406	390	390	406	369	369	16	0	21	0
2025-12-15	2025-12	MCD	open	true	true	true	true	406	390	390	406	386	386	16	0	4	0
2025-12-15	2025-12	MMM	open	true	true	true	true	406	390	390	406	305	305	16	0	85	0
2025-12-15	2025-12	MO	open	true	true	true	true	406	390	390	406	382	382	16	0	8	0
2025-12-15	2025-12	MPC	open	true	true	true	true	406	390	390	406	129	129	16	0	261	0
2025-12-15	2025-12	MRK	open	true	true	true	true	406	390	390	406	389	389	16	0	1	0
2025-12-15	2025-12	MS	open	true	true	true	true	406	390	390	406	353	353	16	0	37	0
2025-12-15	2025-12	NOC	open	true	true	true	true	406	390	370	406	121	121	36	0	269	0
2025-12-15	2025-12	OXY	open	true	true	true	true	406	390	390	406	389	389	16	0	1	0
2025-12-15	2025-12	PEP	open	true	true	true	true	406	390	390	406	386	386	16	0	4	0
2025-12-15	2025-12	PFE	open	true	true	true	true	406	390	390	406	388	388	16	0	2	0
2025-12-15	2025-12	PG	open	true	true	true	true	406	390	390	406	384	384	16	0	6	0
2025-12-15	2025-12	PM	open	true	true	true	true	406	390	390	406	356	356	16	0	34	0
2025-12-15	2025-12	PNC	open	true	true	true	true	406	390	380	406	182	182	26	0	208	0
2025-12-15	2025-12	PSX	open	true	true	true	true	406	390	390	406	202	202	16	0	188	0
2025-12-15	2025-12	QCOM	open	true	true	true	true	406	390	390	406	388	388	16	0	2	0
2025-12-15	2025-12	RBLX	open	true	true	true	true	406	390	390	406	384	384	16	0	6	0
2025-12-15	2025-12	RF	open	true	true	true	true	406	390	370	406	112	112	36	0	278	0
